file,position,overlap_area
Reslice of 6,18,57431.0
Reslice of 6,19,249444.0
Reslice of 6,20,484896.0
Reslice of 6,21,626286.0
Reslice of 6,22,738985.0
Reslice of 6,23,814678.0
Reslice of 6,24,590763.0
Reslice of 6,25,467862.0
Reslice of 6,26,346162.0
Reslice of 6,27,306648.0
Reslice of 6,28,284507.0
Reslice of 6,29,214612.0
Reslice of 6,30,193069.0
Reslice of 6,31,174083.0
Reslice of 6,32,135305.0
Reslice of 6,33,74224.0
Reslice of 6,34,28324.0
Reslice of 6,35,24872.0
Reslice of 6,36,43737.0
Reslice of 6,37,63505.0
Reslice of 6,38,10513.0
Reslice of 6,39,11874.0
Reslice of 6,40,15012.0
Reslice of 6,41,91131.0
Reslice of 6,42,64860.0
Reslice of 6,43,47344.0
Reslice of 6,44,6549.0
Reslice of 6,45,32887.0
Reslice of 6,46,109844.0
Reslice of 6,47,165095.0
Reslice of 6,48,229820.0
Reslice of 6,49,424760.0
Reslice of 6,50,329217.0
Reslice of 6,51,289426.0
Reslice of 6,52,176359.0
Reslice of 6,53,169744.0
Reslice of 6,54,72897.0
Reslice of 6,55,104876.0
Reslice of 6,56,143015.0
Reslice of 6,57,116959.0
Reslice of 6,58,240845.0
Reslice of 6,59,169458.0
Reslice of 6,60,15588.0
Reslice of 6,61,57935.0
Reslice of 6,62,50952.0
Reslice of 6,63,61242.0
Reslice of 6,64,283965.0
Reslice of 6,65,446521.0
Reslice of 6,66,128433.0
Reslice of 6,67,43014.0
Reslice of 6,68,12676.0
Reslice of 6,69,36506.0
Reslice of 6,70,46500.0
Reslice of 6,71,36012.0
Reslice of 6,72,46619.0
Reslice of 6,73,57792.0
Reslice of 6,74,48007.0
Reslice of 6,75,55732.0
Reslice of 6,76,15850.0
Reslice of 6,77,22350.0
Reslice of 6,78,17158.0
Reslice of 6,79,30792.0
Reslice of 6,80,55659.0
Reslice of 6,81,56672.0
Reslice of 6,82,55596.0
Reslice of 6,83,110853.0
Reslice of 6,84,84124.0
Reslice of 6,85,159844.0
Reslice of 6,86,77563.0
Reslice of 6,87,52361.0
Reslice of 6,88,61274.0
Reslice of 6,89,89477.0
Reslice of 6,90,95519.0
Reslice of 6,91,81385.0
Reslice of 6,92,48144.0
Reslice of 6,93,48859.0
Reslice of 6,94,70151.0
Reslice of 6,95,151196.0
Reslice of 6,96,152684.0
Reslice of 6,97,32675.0
Reslice of 6,98,40240.0
Reslice of 6,99,12559.0
Reslice of 7,0,119042.0
Reslice of 7,1,34484.0
Reslice of 7,2,90563.0
Reslice of 7,3,165482.0
Reslice of 7,4,263661.0
Reslice of 7,5,331811.0
Reslice of 7,6,79314.0
Reslice of 7,7,74223.0
Reslice of 7,8,38096.0
Reslice of 7,9,67142.0
Reslice of 7,10,71169.0
Reslice of 7,11,115633.0
Reslice of 7,12,210218.0
Reslice of 7,13,224340.0
Reslice of 7,14,274736.0
Reslice of 7,15,318033.0
Reslice of 7,16,345555.0
Reslice of 7,17,439597.0
Reslice of 7,18,608815.0
Reslice of 7,19,650752.0
Reslice of 7,20,603955.0
Reslice of 7,21,574497.0
Reslice of 7,22,570607.0
Reslice of 7,23,570293.0
Reslice of 7,24,471559.0
Reslice of 7,25,16864.0
Reslice of 7,26,19115.0
Reslice of 7,27,49682.0
Reslice of 7,28,62759.0
Reslice of 7,29,593498.0
Reslice of 7,30,503124.0
Reslice of 7,31,58963.0
Reslice of 7,32,327153.0
Reslice of 7,33,231661.0
Reslice of 7,34,193954.0
Reslice of 7,35,147737.0
Reslice of 7,36,119717.0
Reslice of 7,37,110558.0
Reslice of 7,38,103726.0
Reslice of 7,39,516372.0
Reslice of 7,40,52411.0
Reslice of 7,41,85089.0
Reslice of 7,42,80510.0
Reslice of 7,43,67832.0
Reslice of 7,44,49039.0
Reslice of 7,45,81737.0
Reslice of 7,46,116798.0
Reslice of 7,47,104639.0
Reslice of 7,48,90668.0
Reslice of 7,49,142336.0
Reslice of 7,50,173874.0
Reslice of 7,51,163381.0
Reslice of 7,52,166602.0
Reslice of 7,53,380943.0
Reslice of 7,54,257808.0
Reslice of 7,55,170949.0
Reslice of 7,56,69866.0
Reslice of 7,57,62094.0
Reslice of 7,58,62176.0
Reslice of 7,59,76565.0
