position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
66,16.0,73.0,183.0,371.0,722.0,1060.0,1525.0,2120.0,2956.0,4094.0,5679.0,8374.0,12699.0,18278.0,24944.0,32565.0,41297.0,49898.0,58728.0,68396.0
67,40.0,298.0,866.0,1652.0,2873.0,4146.0,6210.0,8221.0,10012.0,12297.0,15190.0,18606.0,22672.0,26905.0,31731.0,36306.0,41171.0,45996.0,51066.0,56593.0
68,181.0,793.0,2119.0,3932.0,6532.0,9197.0,13138.0,17340.0,22325.0,28001.0,33480.0,38948.0,45014.0,50366.0,55864.0,60954.0,66382.0,71503.0,76862.0,82805.0
69,203.0,1090.0,2785.0,5153.0,8834.0,12622.0,18304.0,24870.0,32271.0,39936.0,47128.0,54011.0,61810.0,69766.0,78245.0,87021.0,96209.0,105425.0,114789.0,124382.0
70,15.0,72.0,468.0,1568.0,3560.0,5933.0,9320.0,12737.0,16591.0,20644.0,24199.0,27581.0,31322.0,34937.0,38754.0,42718.0,47048.0,51577.0,56455.0,61630.0
71,488.0,1812.0,4254.0,7517.0,12122.0,16197.0,21256.0,25688.0,30274.0,35137.0,39422.0,43476.0,47944.0,52035.0,56070.0,60081.0,64044.0,67780.0,71462.0,75223.0
72,335.0,1531.0,3933.0,7231.0,11796.0,15932.0,21279.0,26337.0,31217.0,35956.0,40243.0,44244.0,48529.0,52487.0,56674.0,61256.0,66172.0,71216.0,76302.0,81181.0
73,347.0,1444.0,3630.0,6439.0,10097.0,13782.0,19111.0,25355.0,33197.0,42747.0,53114.0,64638.0,78578.0,92256.0,106630.0,121507.0,137046.0,152264.0,168231.0,186106.0
74,56.0,289.0,857.0,1944.0,3996.0,5817.0,8213.0,11276.0,13735.0,16224.0,18748.0,21455.0,24660.0,27863.0,31180.0,34374.0,37624.0,40388.0,43032.0,45894.0
75,1252.0,4747.0,10927.0,18801.0,29823.0,41132.0,56738.0,73206.0,92016.0,113732.0,135921.0,159473.0,187730.0,216377.0,248508.0,283040.0,321182.0,361561.0,405372.0,453538.0
76,0.0,0.0,0.0,5.0,111.0,208.0,304.0,410.0,602.0,904.0,1516.0,2486.0,3106.0,3661.0,4820.0,6683.0,9350.0,13038.0,17839.0,23968.0
77,29.0,247.0,609.0,1093.0,1978.0,2958.0,3904.0,4792.0,5680.0,6588.0,7458.0,8319.0,9289.0,10180.0,11079.0,12156.0,15005.0,19376.0,24868.0,32248.0
78,386.0,1407.0,3162.0,5460.0,8885.0,12455.0,18143.0,25581.0,34204.0,43290.0,52105.0,61153.0,70800.0,80070.0,90275.0,101052.0,114076.0,129521.0,147677.0,169728.0
79,804.0,2853.0,6344.0,10807.0,17147.0,24655.0,37122.0,53331.0,75592.0,104854.0,138053.0,176088.0,220017.0,263668.0,312575.0,358146.0,400863.0,440321.0,481695.0,527709.0
80,705.0,2710.0,6102.0,10312.0,15872.0,21099.0,27854.0,34687.0,42664.0,52424.0,64615.0,81917.0,110709.0,146378.0,189528.0,236635.0,290377.0,349618.0,414981.0,485882.0
81,460.0,1543.0,3321.0,5698.0,9270.0,13371.0,19391.0,25952.0,33198.0,41405.0,49874.0,58567.0,68483.0,78209.0,89336.0,102146.0,118056.0,136544.0,159930.0,188232.0
82,282.0,1003.0,2617.0,5121.0,8709.0,12314.0,17206.0,22033.0,27013.0,32106.0,37263.0,42864.0,49729.0,57031.0,65722.0,75149.0,84414.0,93579.0,103194.0,113355.0
83,22.0,193.0,706.0,1621.0,3117.0,4990.0,8189.0,11897.0,16508.0,21335.0,26100.0,30988.0,36254.0,41659.0,47846.0,54585.0,62729.0,71963.0,82377.0,92540.0
84,29.0,169.0,526.0,1129.0,2107.0,3062.0,4262.0,5779.0,8336.0,12208.0,16700.0,21124.0,26195.0,31201.0,36430.0,41406.0,46053.0,50974.0,56288.0,62143.0
85,4.0,121.0,665.0,1528.0,2609.0,3542.0,4901.0,6555.0,9249.0,13395.0,18226.0,23453.0,29310.0,34869.0,40423.0,45737.0,51033.0,57164.0,64606.0,72724.0
86,4.0,69.0,601.0,1707.0,3393.0,5085.0,7157.0,9212.0,11846.0,15529.0,19688.0,24514.0,30510.0,36242.0,42373.0,48854.0,55688.0,62543.0,70061.0,78979.0
87,770.0,1834.0,3142.0,4392.0,5649.0,6563.0,7589.0,8804.0,10447.0,12841.0,15794.0,18969.0,22787.0,27000.0,32000.0,37697.0,44349.0,51101.0,57923.0,65131.0
88,16.0,116.0,610.0,1349.0,2813.0,4283.0,6452.0,8732.0,11646.0,15464.0,20312.0,26040.0,32775.0,39621.0,47029.0,54710.0,63040.0,71498.0,80532.0,90246.0
89,7.0,57.0,129.0,348.0,842.0,1002.0,1140.0,1231.0,1315.0,1455.0,1691.0,2371.0,4343.0,7989.0,13355.0,20143.0,28364.0,37317.0,46997.0,57074.0
90,35.0,131.0,368.0,607.0,1094.0,1622.0,2145.0,2571.0,2993.0,3456.0,3970.0,4568.0,6385.0,10003.0,15541.0,22673.0,30668.0,38866.0,46916.0,54804.0
91,31.0,163.0,288.0,440.0,647.0,934.0,1338.0,1714.0,2048.0,2334.0,2628.0,2916.0,3369.0,5232.0,8693.0,13835.0,20212.0,27494.0,35382.0,43378.0
92,9.0,60.0,242.0,565.0,1066.0,1598.0,2289.0,3117.0,4203.0,5708.0,7674.0,9882.0,12548.0,15372.0,19445.0,26672.0,37745.0,51978.0,69187.0,91416.0
93,43.0,207.0,503.0,892.0,1383.0,1801.0,2293.0,3021.0,3898.0,4869.0,6070.0,7534.0,9280.0,11041.0,13081.0,15326.0,18016.0,20838.0,23994.0,28047.0
94,173.0,675.0,1457.0,2509.0,4148.0,5793.0,8502.0,11667.0,14992.0,18623.0,22728.0,27066.0,31992.0,36776.0,42311.0,48723.0,54923.0,61183.0,67584.0,74588.0
95,2.0,6.0,15.0,23.0,29.0,35.0,46.0,59.0,186.0,550.0,1114.0,1784.0,2722.0,3745.0,4945.0,6265.0,7531.0,9329.0,11113.0,12768.0
96,46.0,177.0,529.0,1026.0,1735.0,2392.0,3311.0,4163.0,5064.0,6050.0,7619.0,9738.0,12548.0,14908.0,17204.0,19773.0,22423.0,24910.0,27836.0,31060.0
97,65.0,318.0,726.0,1247.0,1796.0,2350.0,3119.0,3930.0,4851.0,5930.0,7176.0,8917.0,11315.0,13642.0,16460.0,19503.0,23077.0,26556.0,30117.0,33814.0
98,0.0,9.0,84.0,435.0,829.0,1220.0,1777.0,2311.0,2871.0,3502.0,4306.0,5022.0,5828.0,6735.0,7847.0,9014.0,10361.0,11721.0,13475.0,15336.0
99,5.0,51.0,252.0,528.0,1192.0,1673.0,2138.0,2565.0,2980.0,3414.0,4106.0,4999.0,6201.0,7440.0,9053.0,11056.0,13717.0,16017.0,17818.0,20232.0
