position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
30,364.0,1539.0,4048.0,7644.0,13613.0,20690.0,31408.0,43886.0,59136.0,75436.0,90268.0,104150.0,118436.0,131740.0,146763.0,164729.0,184231.0,203046.0,221956.0,240874.0
31,5.0,67.0,113.0,158.0,259.0,317.0,450.0,574.0,742.0,967.0,1201.0,1439.0,1909.0,3018.0,5287.0,8162.0,12309.0,17767.0,26058.0,36729.0
32,7.0,62.0,121.0,198.0,447.0,767.0,1486.0,2503.0,4082.0,5911.0,7854.0,9702.0,12205.0,15185.0,19518.0,25164.0,32164.0,39850.0,48494.0,58867.0
33,596.0,2278.0,5522.0,9857.0,16059.0,22273.0,30783.0,40053.0,50928.0,64059.0,77901.0,93019.0,111413.0,129641.0,149254.0,169635.0,191390.0,213295.0,236623.0,262692.0
34,1714.0,5746.0,12782.0,21856.0,34417.0,47055.0,64409.0,82933.0,104010.0,128591.0,154490.0,181560.0,213334.0,245314.0,280658.0,317891.0,357285.0,397229.0,439664.0,486939.0
35,1754.0,6370.0,14149.0,24177.0,38477.0,53123.0,73213.0,94386.0,118074.0,145404.0,174212.0,204810.0,241341.0,278554.0,319886.0,363905.0,410788.0,459187.0,511123.0,568924.0
36,859.0,3279.0,7564.0,13210.0,21353.0,29846.0,42302.0,56240.0,72761.0,92344.0,113096.0,135538.0,162764.0,190128.0,220053.0,251635.0,285128.0,319850.0,357977.0,401258.0
37,781.0,3162.0,7374.0,12594.0,19716.0,27209.0,37743.0,48700.0,60905.0,75397.0,91036.0,107741.0,126914.0,145933.0,166650.0,187273.0,208685.0,230448.0,252999.0,278391.0
38,23.0,225.0,659.0,1195.0,1999.0,3082.0,4675.0,7203.0,10792.0,15452.0,21453.0,29219.0,38482.0,47805.0,58538.0,70028.0,82815.0,96270.0,111276.0,128151.0
39,245.0,1043.0,2490.0,3971.0,5822.0,7398.0,9526.0,11650.0,13880.0,16429.0,19440.0,22871.0,26962.0,31724.0,37193.0,42534.0,48372.0,54934.0,62370.0,71724.0
40,13.0,39.0,105.0,200.0,308.0,438.0,903.0,1462.0,2539.0,4898.0,7062.0,9147.0,12362.0,15307.0,18550.0,22489.0,27495.0,33110.0,39332.0,47013.0
41,79.0,214.0,451.0,798.0,1328.0,1874.0,2577.0,3353.0,4490.0,6539.0,9467.0,12814.0,16067.0,18694.0,21404.0,24093.0,26916.0,29912.0,33151.0,37213.0
42,79.0,171.0,478.0,953.0,1640.0,2298.0,3232.0,4367.0,5827.0,7731.0,9925.0,12892.0,16840.0,20885.0,25086.0,29267.0,33575.0,37837.0,42589.0,48287.0
43,202.0,613.0,1321.0,2433.0,4231.0,6147.0,8779.0,11764.0,15300.0,19086.0,23055.0,26958.0,32045.0,37684.0,45274.0,53920.0,63955.0,74509.0,86203.0,99369.0
44,20.0,360.0,1540.0,3497.0,6246.0,8778.0,11905.0,15486.0,19726.0,24669.0,30411.0,37231.0,45731.0,54275.0,63613.0,73223.0,82637.0,91752.0,101965.0,115226.0
45,5.0,37.0,80.0,130.0,222.0,464.0,2277.0,6322.0,12481.0,20126.0,28691.0,38484.0,51099.0,65502.0,83703.0,106736.0,138126.0,178105.0,228141.0,289387.0
46,5022.0,18464.0,41977.0,71956.0,114437.0,159188.0,221014.0,285812.0,358989.0,441846.0,524825.0,609999.0,709071.0,806410.0,910752.0,1018233.0,1130090.0,1241472.0,1357779.0,1482751.0
47,7295.0,27142.0,62017.0,106732.0,169248.0,233006.0,320138.0,412268.0,516485.0,636864.0,760926.0,890346.0,1040497.0,1189113.0,1349678.0,1514919.0,1686787.0,1857556.0,2033929.0,2222075.0
48,7199.0,27219.0,62753.0,108247.0,171948.0,236835.0,325116.0,417348.0,520663.0,637884.0,757202.0,880402.0,1022470.0,1162279.0,1312320.0,1463396.0,1615884.0,1763169.0,1912571.0,2070291.0
49,2188.0,8508.0,20450.0,37164.0,62527.0,89645.0,127294.0,167707.0,215198.0,270139.0,326578.0,383726.0,449818.0,515398.0,586698.0,660500.0,738092.0,816602.0,898386.0,986460.0
50,1646.0,6076.0,13561.0,23312.0,37594.0,52839.0,73882.0,96066.0,121259.0,150266.0,180398.0,211926.0,248633.0,284003.0,322055.0,360835.0,401117.0,441531.0,484022.0,531258.0
51,1129.0,4371.0,10174.0,17573.0,28138.0,39505.0,55738.0,73080.0,92808.0,116077.0,140603.0,166506.0,196147.0,225577.0,257761.0,291068.0,326263.0,361892.0,399729.0,442102.0
52,592.0,2570.0,6123.0,10613.0,17170.0,24081.0,33437.0,43234.0,54241.0,67127.0,81196.0,96840.0,115887.0,135213.0,157241.0,181144.0,206745.0,233286.0,262387.0,295898.0
53,28.0,185.0,489.0,1070.0,1985.0,3133.0,4857.0,6852.0,9808.0,14172.0,18987.0,23926.0,30515.0,37853.0,47189.0,58672.0,71439.0,84684.0,99650.0,117429.0
54,2.0,176.0,718.0,1130.0,1674.0,2351.0,3431.0,4743.0,6411.0,9220.0,12461.0,15683.0,19505.0,23330.0,28127.0,34300.0,41640.0,50501.0,61309.0,74652.0
55,1.0,20.0,1102.0,3812.0,8004.0,11672.0,16623.0,21371.0,26939.0,33468.0,40065.0,46649.0,54455.0,62411.0,70468.0,78840.0,87968.0,97823.0,108366.0,120241.0
56,863.0,4569.0,13043.0,24447.0,40812.0,56232.0,75143.0,90503.0,104923.0,119239.0,133263.0,146740.0,162028.0,175929.0,190276.0,204981.0,219336.0,232383.0,245697.0,259751.0
57,61.0,964.0,3893.0,9207.0,18030.0,27236.0,40008.0,52331.0,65565.0,79864.0,94291.0,108841.0,125611.0,141754.0,158644.0,176097.0,194590.0,213306.0,233667.0,256306.0
58,208.0,1702.0,5260.0,10481.0,18667.0,27311.0,38888.0,50201.0,61977.0,74286.0,86362.0,98867.0,112620.0,125459.0,139156.0,153794.0,169116.0,184713.0,201465.0,219926.0
59,996.0,3359.0,7416.0,13006.0,22073.0,32251.0,45592.0,57686.0,70967.0,87958.0,106394.0,125885.0,148682.0,171014.0,195048.0,218830.0,242324.0,265633.0,290402.0,316883.0
60,60.0,1091.0,4091.0,8508.0,15616.0,23914.0,36752.0,50742.0,66912.0,86155.0,107294.0,130266.0,156519.0,181123.0,204401.0,226055.0,247902.0,270448.0,294178.0,320550.0
61,65.0,441.0,1402.0,2633.0,4095.0,5226.0,6913.0,9302.0,12835.0,17047.0,20389.0,23689.0,27953.0,32817.0,39624.0,48336.0,57540.0,67167.0,77183.0,88563.0
62,3.0,10.0,42.0,140.0,581.0,1292.0,2282.0,3046.0,4215.0,6376.0,8848.0,11225.0,14021.0,17145.0,21601.0,26806.0,32125.0,37324.0,42950.0,49063.0
63,439.0,1174.0,2008.0,3001.0,4529.0,6302.0,8615.0,11725.0,16101.0,20487.0,24744.0,29092.0,34102.0,39459.0,45031.0,49858.0,54529.0,59132.0,65660.0,74250.0
64,64.0,203.0,497.0,799.0,1356.0,2124.0,3004.0,3795.0,4980.0,6280.0,7742.0,9222.0,11351.0,13884.0,17825.0,22046.0,26194.0,31765.0,39727.0,48938.0
65,17.0,188.0,426.0,999.0,2069.0,3096.0,4737.0,6366.0,8202.0,10400.0,12632.0,14748.0,17285.0,19762.0,22724.0,26998.0,31434.0,35743.0,40205.0,45019.0
66,103.0,293.0,531.0,1108.0,1935.0,2364.0,3166.0,4900.0,7434.0,9738.0,12088.0,15456.0,20909.0,28329.0,36482.0,43872.0,51439.0,59576.0,68378.0,76877.0
67,82.0,305.0,620.0,1257.0,2728.0,5009.0,8621.0,12378.0,16340.0,21239.0,26289.0,31281.0,37267.0,43957.0,52098.0,60866.0,69600.0,78862.0,88339.0,98247.0
68,222.0,596.0,1217.0,2043.0,2959.0,3907.0,5214.0,7149.0,10109.0,13802.0,17342.0,21094.0,25823.0,30926.0,36587.0,43270.0,49732.0,57307.0,66731.0,76945.0
69,164.0,564.0,1217.0,2300.0,4251.0,6398.0,9008.0,11224.0,13615.0,16339.0,18968.0,21106.0,23642.0,27176.0,30999.0,35890.0,43007.0,49846.0,55836.0,62619.0
70,74.0,567.0,1847.0,3929.0,7052.0,10030.0,14077.0,18001.0,22340.0,27718.0,33883.0,40263.0,46863.0,52437.0,58841.0,64937.0,70784.0,77820.0,85608.0,93770.0
71,40.0,176.0,614.0,1285.0,2108.0,2960.0,4572.0,6812.0,10310.0,15704.0,21348.0,27129.0,34400.0,41932.0,50514.0,58844.0,65957.0,72089.0,78577.0,86786.0
72,62.0,434.0,1010.0,1561.0,2280.0,2934.0,4029.0,5583.0,7279.0,9699.0,12280.0,15001.0,18186.0,21569.0,25558.0,29841.0,35213.0,40591.0,46038.0,52247.0
73,5.0,276.0,1314.0,2963.0,5669.0,8410.0,12525.0,17272.0,23468.0,31003.0,38328.0,45855.0,54394.0,63047.0,72972.0,84276.0,96779.0,109896.0,123794.0,138724.0
74,3011.0,11320.0,25622.0,43682.0,68148.0,91789.0,121984.0,150828.0,180114.0,209554.0,235753.0,258759.0,281960.0,302410.0,322163.0,340967.0,358950.0,375865.0,392624.0,410274.0
75,74.0,465.0,1433.0,3316.0,9082.0,17587.0,31670.0,48720.0,70204.0,96691.0,125325.0,155701.0,188737.0,217887.0,247719.0,277727.0,308671.0,340303.0,374719.0,411005.0
76,34.0,294.0,606.0,1089.0,2249.0,3457.0,6188.0,11600.0,20478.0,33806.0,50613.0,69639.0,93813.0,119549.0,149752.0,182389.0,216402.0,249434.0,282330.0,317492.0
77,379.0,1032.0,1794.0,2506.0,3224.0,3872.0,4783.0,6358.0,8760.0,11862.0,15276.0,18546.0,22415.0,26337.0,31445.0,37722.0,45637.0,55896.0,68287.0,83874.0
78,149.0,474.0,953.0,1612.0,2722.0,3603.0,4398.0,5282.0,7031.0,10114.0,14372.0,18070.0,22665.0,27600.0,33229.0,39841.0,47020.0,54465.0,63418.0,74188.0
79,467.0,1789.0,4006.0,6588.0,9966.0,13211.0,17573.0,21892.0,26948.0,33804.0,41587.0,48725.0,56970.0,65174.0,74126.0,83395.0,92373.0,100768.0,109426.0,120375.0
80,194.0,841.0,2242.0,4399.0,7745.0,11256.0,16600.0,23209.0,31008.0,41040.0,51804.0,62847.0,75727.0,88677.0,102399.0,116170.0,130371.0,144624.0,158629.0,174473.0
81,81.0,346.0,923.0,1787.0,3494.0,6201.0,10709.0,16235.0,23483.0,31745.0,40184.0,49127.0,59634.0,71855.0,87192.0,103818.0,121594.0,140496.0,161514.0,185785.0
82,229.0,671.0,2194.0,5081.0,10075.0,15336.0,23374.0,33366.0,45149.0,58582.0,70252.0,80441.0,91811.0,102422.0,113737.0,125049.0,136199.0,146865.0,158212.0,171242.0
83,46.0,387.0,2068.0,5093.0,9933.0,14879.0,22034.0,29216.0,36960.0,45773.0,53977.0,62121.0,71355.0,79852.0,88913.0,99325.0,110861.0,123644.0,139043.0,155203.0
84,172.0,1001.0,3131.0,5987.0,9981.0,14518.0,20982.0,27909.0,35700.0,44691.0,53174.0,61667.0,71449.0,80789.0,90447.0,100112.0,110461.0,122017.0,135001.0,149562.0
85,201.0,930.0,2143.0,3843.0,6263.0,8834.0,12389.0,17107.0,23481.0,31679.0,40587.0,50113.0,61078.0,71436.0,81869.0,91858.0,102102.0,112789.0,124948.0,138529.0
86,129.0,396.0,839.0,1311.0,1791.0,2367.0,3452.0,4829.0,6668.0,8864.0,11580.0,15686.0,21911.0,28871.0,37896.0,48759.0,61559.0,74127.0,86117.0,98553.0
87,196.0,1001.0,2954.0,5786.0,10319.0,15304.0,22216.0,29263.0,36998.0,45612.0,54534.0,64356.0,76662.0,89739.0,103386.0,117031.0,131144.0,145615.0,162153.0,181884.0
88,143.0,647.0,1653.0,2942.0,5474.0,8695.0,13681.0,17662.0,21446.0,25811.0,30492.0,35225.0,41085.0,46677.0,52242.0,57476.0,63553.0,69628.0,76457.0,84980.0
89,140.0,331.0,551.0,818.0,1438.0,2108.0,2894.0,3827.0,5224.0,7319.0,10626.0,15705.0,22487.0,29369.0,38369.0,48709.0,58576.0,66669.0,74461.0,83045.0
90,278.0,1088.0,2508.0,4126.0,6254.0,8190.0,10963.0,13691.0,16555.0,19819.0,22814.0,26148.0,30311.0,34432.0,39626.0,45902.0,53431.0,61802.0,69771.0,79006.0
91,148.0,562.0,1550.0,2930.0,4241.0,5379.0,6985.0,8441.0,10291.0,12346.0,14789.0,17462.0,20731.0,24042.0,28127.0,32103.0,36603.0,42544.0,50076.0,58893.0
92,41.0,159.0,517.0,1487.0,3062.0,4393.0,6338.0,8305.0,10960.0,14635.0,18361.0,22714.0,27686.0,32699.0,38367.0,43874.0,49781.0,55956.0,63221.0,71919.0
93,19.0,182.0,802.0,2087.0,3903.0,5330.0,7547.0,9929.0,12764.0,16337.0,20235.0,23765.0,27612.0,32015.0,37169.0,42708.0,50139.0,59575.0,68659.0,78004.0
94,80.0,503.0,1226.0,1975.0,3054.0,4470.0,6471.0,8777.0,11191.0,13831.0,16842.0,20301.0,24754.0,29820.0,36658.0,43993.0,51873.0,59662.0,68274.0,79569.0
95,37.0,308.0,1168.0,3149.0,5353.0,7131.0,9615.0,12435.0,15926.0,20404.0,25831.0,31962.0,38209.0,44089.0,50757.0,58889.0,68137.0,77145.0,86760.0,97548.0
96,17.0,332.0,1390.0,2666.0,4142.0,5587.0,7562.0,10261.0,13612.0,17329.0,20968.0,25290.0,30242.0,35218.0,41199.0,47740.0,54990.0,63536.0,75007.0,90017.0
97,62.0,406.0,1406.0,3244.0,5463.0,7722.0,11371.0,15011.0,18617.0,22777.0,26669.0,30747.0,36717.0,44351.0,53774.0,64426.0,76141.0,88937.0,103889.0,119993.0
98,124.0,518.0,1210.0,2619.0,5483.0,8936.0,14362.0,20381.0,27269.0,35703.0,44604.0,53945.0,64978.0,75883.0,87033.0,97651.0,107867.0,118063.0,129251.0,140427.0
99,334.0,1334.0,3315.0,6248.0,10774.0,15350.0,20942.0,26718.0,32919.0,39429.0,46442.0,54510.0,63817.0,72476.0,81851.0,92835.0,107472.0,123323.0,139814.0,157842.0
