position,4um,8um,12um,16um,20um,24um,28um,32um,36um,40um,44um,48um,52um,56um,60um,64um,68um,72um,76um,80um
25,3885.0,14721.0,33949.0,59267.0,95164.0,132435.0,182643.0,233196.0,288397.0,349853.0,412128.0,476631.0,551467.0,626659.0,709360.0,795926.0,888149.0,980832.0,1079230.0,1187865.0
26,5355.0,20411.0,47437.0,82907.0,132742.0,184128.0,255828.0,332774.0,421229.0,523562.0,629024.0,739325.0,868067.0,995638.0,1133707.0,1275260.0,1422817.0,1570231.0,1724792.0,1892589.0
27,5200.0,19488.0,44962.0,78385.0,127166.0,178551.0,250136.0,325811.0,411106.0,510121.0,611881.0,716689.0,838118.0,958271.0,1088371.0,1221258.0,1357763.0,1493315.0,1634456.0,1786932.0
28,859.0,3950.0,11237.0,22779.0,41594.0,62629.0,93254.0,126717.0,165893.0,212987.0,262674.0,315320.0,378139.0,442555.0,514445.0,589883.0,670564.0,754175.0,843638.0,943359.0
29,714.0,2667.0,6090.0,10273.0,15937.0,21527.0,28975.0,36816.0,45778.0,58219.0,74309.0,93476.0,117861.0,143649.0,172803.0,203956.0,236585.0,269481.0,304495.0,342817.0
30,410.0,1552.0,2961.0,4222.0,5982.0,7827.0,9824.0,11549.0,13587.0,16566.0,20330.0,25006.0,30854.0,37189.0,45459.0,55161.0,66067.0,77493.0,91090.0,107533.0
31,197.0,913.0,2237.0,3632.0,5433.0,7096.0,9442.0,12176.0,15066.0,18369.0,21716.0,25482.0,30362.0,35255.0,41308.0,49219.0,60663.0,74056.0,89129.0,105967.0
32,62.0,419.0,1010.0,1851.0,3606.0,5410.0,8120.0,10593.0,13531.0,17084.0,21076.0,24926.0,29086.0,32773.0,36464.0,40610.0,45474.0,51489.0,60395.0,70423.0
33,0.0,1.0,28.0,594.0,2277.0,3519.0,5773.0,8155.0,10730.0,13587.0,16026.0,18467.0,21724.0,25386.0,30071.0,35084.0,40052.0,45589.0,51934.0,58810.0
34,451.0,1729.0,4121.0,7373.0,11532.0,15519.0,21133.0,26874.0,32368.0,38393.0,45483.0,53427.0,62103.0,70089.0,77852.0,85502.0,94381.0,104227.0,114704.0,125231.0
35,230.0,652.0,1187.0,2071.0,3558.0,5072.0,7448.0,10827.0,14329.0,17815.0,21150.0,24350.0,28755.0,34369.0,41312.0,48279.0,55148.0,62488.0,70553.0,79208.0
36,345.0,1004.0,1986.0,3399.0,5388.0,7506.0,10457.0,14071.0,18646.0,24114.0,29212.0,35553.0,43067.0,50773.0,60312.0,71014.0,82542.0,93836.0,106416.0,119917.0
37,8.0,186.0,601.0,1196.0,2044.0,2758.0,3827.0,5131.0,6802.0,9051.0,11636.0,14601.0,18144.0,22247.0,26774.0,32371.0,39032.0,46727.0,57150.0,70779.0
38,169.0,548.0,1187.0,1967.0,3292.0,4991.0,7870.0,11680.0,16175.0,21390.0,27172.0,33107.0,39845.0,46539.0,55116.0,66940.0,81002.0,96648.0,114087.0,132925.0
39,205.0,1007.0,2990.0,5670.0,9719.0,13642.0,18874.0,23908.0,29434.0,35965.0,42768.0,50081.0,58914.0,67340.0,76172.0,84543.0,93164.0,103657.0,116087.0,130172.0
40,262.0,1127.0,3012.0,5238.0,8614.0,13068.0,19089.0,24787.0,30538.0,36158.0,42026.0,48537.0,56027.0,63747.0,71734.0,79449.0,87285.0,94726.0,102354.0,110980.0
41,0.0,104.0,361.0,558.0,1094.0,1602.0,2777.0,4367.0,6208.0,8745.0,12072.0,16571.0,22397.0,28885.0,36474.0,44304.0,52724.0,62377.0,73215.0,85522.0
42,65.0,295.0,569.0,1043.0,1865.0,2893.0,4794.0,6647.0,8705.0,10874.0,12918.0,15159.0,19153.0,24022.0,29519.0,35130.0,41493.0,48762.0,57219.0,66363.0
43,22.0,351.0,925.0,1775.0,3662.0,5242.0,7490.0,10133.0,13000.0,15975.0,19092.0,22560.0,25641.0,28597.0,32363.0,36839.0,41673.0,47112.0,53899.0,62217.0
44,68.0,320.0,690.0,1144.0,2052.0,3412.0,5478.0,7768.0,10491.0,13757.0,17491.0,21437.0,26562.0,31589.0,36332.0,40775.0,45570.0,50706.0,56121.0,62318.0
45,120.0,623.0,1683.0,3208.0,5345.0,7192.0,9644.0,12056.0,14767.0,17749.0,20596.0,23856.0,28229.0,32872.0,37377.0,41806.0,46284.0,50916.0,56185.0,63307.0
46,2.0,56.0,252.0,1278.0,3479.0,5325.0,7404.0,9462.0,11911.0,15162.0,18980.0,22717.0,26878.0,31049.0,35218.0,39520.0,44049.0,48353.0,52864.0,57898.0
47,1.0,36.0,241.0,887.0,1668.0,2244.0,3310.0,4555.0,5981.0,7964.0,10239.0,12765.0,16469.0,20020.0,24033.0,28811.0,35122.0,43179.0,53559.0,65283.0
48,115.0,386.0,867.0,1345.0,1970.0,3031.0,4361.0,5443.0,6787.0,8927.0,11232.0,13532.0,16756.0,20307.0,24627.0,29438.0,34995.0,42152.0,51101.0,62196.0
49,148.0,1531.0,4725.0,9600.0,17702.0,26888.0,40663.0,56269.0,75220.0,98273.0,122745.0,148362.0,177980.0,208457.0,242204.0,276849.0,310724.0,342789.0,375521.0,409921.0
50,1615.0,6190.0,13753.0,22695.0,35081.0,47483.0,62001.0,75561.0,89791.0,105200.0,121279.0,139685.0,162930.0,186658.0,213176.0,241211.0,270504.0,300131.0,330552.0,362380.0
51,372.0,1425.0,3228.0,5101.0,7091.0,9083.0,12338.0,16398.0,20857.0,25489.0,29885.0,34257.0,39030.0,43754.0,49707.0,55981.0,62049.0,68709.0,75976.0,83857.0
52,6.0,121.0,244.0,795.0,2474.0,4074.0,6395.0,9990.0,13280.0,16284.0,18762.0,21202.0,24007.0,27001.0,30068.0,32902.0,35850.0,39166.0,42769.0,47349.0
53,296.0,1356.0,3085.0,5235.0,7724.0,9739.0,13095.0,18154.0,23540.0,29628.0,35467.0,40975.0,46429.0,51278.0,56132.0,60923.0,65911.0,71898.0,79690.0,88998.0
54,8.0,86.0,443.0,1273.0,2601.0,4005.0,7138.0,11049.0,15060.0,19320.0,24194.0,30564.0,38337.0,47149.0,58262.0,70831.0,84551.0,98361.0,112599.0,130525.0
55,19.0,198.0,838.0,1924.0,3637.0,5461.0,8657.0,12489.0,17353.0,23596.0,30051.0,36675.0,44906.0,53183.0,62615.0,73690.0,86798.0,101231.0,116817.0,135284.0
56,462.0,1841.0,4109.0,7137.0,12562.0,19669.0,30880.0,42362.0,54408.0,67570.0,79284.0,88734.0,98539.0,107636.0,116682.0,125519.0,133959.0,141932.0,149821.0,157974.0
57,606.0,2362.0,5387.0,9224.0,14704.0,20029.0,27403.0,35609.0,44788.0,54494.0,64301.0,74803.0,88686.0,103077.0,118453.0,134801.0,152922.0,170495.0,188783.0,207234.0
58,251.0,944.0,2091.0,3368.0,5480.0,7597.0,10654.0,14071.0,18823.0,25180.0,32358.0,41004.0,52483.0,64685.0,78797.0,95016.0,112797.0,129401.0,146325.0,164377.0
59,11.0,251.0,1125.0,2546.0,4257.0,5664.0,7683.0,9718.0,11606.0,13782.0,16591.0,19996.0,24631.0,30178.0,36466.0,43056.0,50889.0,59539.0,69906.0,83131.0
60,278.0,685.0,1226.0,2077.0,3694.0,5410.0,7481.0,9770.0,12588.0,15974.0,19361.0,22623.0,26254.0,29574.0,32919.0,36366.0,40095.0,44285.0,49170.0,54938.0
61,130.0,490.0,1202.0,2260.0,3913.0,6112.0,9236.0,12595.0,15986.0,19877.0,25026.0,30657.0,36927.0,42931.0,49359.0,56047.0,63218.0,71101.0,79726.0,89734.0
62,1.0,34.0,225.0,567.0,1275.0,2169.0,3637.0,5428.0,7658.0,10108.0,12876.0,16091.0,20171.0,24055.0,28345.0,33503.0,38845.0,43797.0,48939.0,54810.0
63,138.0,678.0,1634.0,2672.0,4286.0,6197.0,8842.0,11779.0,14850.0,17790.0,20646.0,23716.0,28323.0,35196.0,44412.0,55651.0,69848.0,86038.0,105794.0,130181.0
64,92.0,306.0,757.0,1860.0,4059.0,7110.0,12080.0,18236.0,26410.0,37753.0,51123.0,66710.0,86037.0,105403.0,127689.0,152166.0,179161.0,206788.0,236658.0,269000.0
65,584.0,2425.0,5663.0,9395.0,14452.0,19602.0,27028.0,35227.0,44837.0,56492.0,68805.0,81091.0,94268.0,106449.0,119965.0,134487.0,150837.0,167801.0,186511.0,208708.0
66,525.0,2067.0,4577.0,7654.0,11884.0,16001.0,20847.0,25523.0,30117.0,35171.0,40381.0,45500.0,51437.0,57683.0,65389.0,75337.0,85122.0,94121.0,103648.0,115017.0
67,245.0,926.0,2463.0,5177.0,9705.0,13715.0,19379.0,25043.0,31834.0,39981.0,48225.0,56541.0,66082.0,74848.0,83502.0,91960.0,100794.0,109397.0,118600.0,129141.0
68,11.0,103.0,278.0,460.0,901.0,2148.0,5113.0,9290.0,15052.0,21942.0,28423.0,35044.0,42819.0,51303.0,61968.0,72632.0,83201.0,93706.0,105367.0,118335.0
69,1.0,62.0,162.0,365.0,728.0,1106.0,1790.0,2567.0,3789.0,5166.0,6479.0,8224.0,11348.0,15747.0,21515.0,28023.0,35228.0,44253.0,55056.0,68047.0
70,101.0,331.0,658.0,1100.0,2027.0,3323.0,5448.0,7877.0,11032.0,15022.0,19623.0,24925.0,31219.0,37611.0,45113.0,53861.0,64443.0,76601.0,90655.0,107086.0
71,633.0,2403.0,5262.0,9067.0,14700.0,20723.0,29513.0,39112.0,50247.0,63417.0,77461.0,92679.0,111129.0,130056.0,151258.0,173802.0,198089.0,223225.0,251552.0,284305.0
72,1585.0,5694.0,12627.0,21228.0,33461.0,45955.0,63773.0,82579.0,103505.0,127256.0,151624.0,176952.0,206544.0,235481.0,266962.0,299763.0,334591.0,369661.0,406152.0,445903.0
73,1599.0,5987.0,13766.0,23753.0,37910.0,52610.0,72498.0,93379.0,117116.0,145184.0,176085.0,210250.0,250349.0,289580.0,331674.0,375847.0,422291.0,468872.0,516764.0,567685.0
74,1116.0,4261.0,9969.0,17672.0,28798.0,40197.0,55831.0,72523.0,92122.0,115365.0,139991.0,165125.0,194127.0,222831.0,253115.0,283013.0,313961.0,345003.0,377306.0,412483.0
75,788.0,2983.0,6855.0,11608.0,17743.0,23781.0,31912.0,40690.0,51158.0,63488.0,76488.0,90726.0,107917.0,125344.0,145046.0,165935.0,188547.0,211960.0,237135.0,265057.0
76,0.0,10.0,86.0,602.0,1782.0,3391.0,6455.0,10389.0,15936.0,23220.0,31040.0,40062.0,51603.0,63787.0,77916.0,93602.0,110416.0,128211.0,147295.0,167812.0
77,42.0,221.0,748.0,1550.0,2806.0,4123.0,5880.0,8153.0,11437.0,15852.0,20415.0,25086.0,31014.0,37117.0,44170.0,52313.0,61733.0,71785.0,82901.0,95944.0
78,174.0,538.0,887.0,1118.0,1379.0,1698.0,2131.0,2882.0,3890.0,5527.0,7748.0,10618.0,13789.0,16828.0,20700.0,25624.0,30458.0,35146.0,40489.0,47649.0
79,97.0,327.0,687.0,1165.0,1732.0,2130.0,2602.0,3214.0,3811.0,4600.0,5495.0,7065.0,9428.0,11796.0,14726.0,17967.0,21910.0,27119.0,34577.0,43459.0
80,173.0,547.0,1269.0,2103.0,2930.0,3752.0,5242.0,7060.0,9586.0,13216.0,17043.0,20625.0,24579.0,28538.0,33552.0,39593.0,46858.0,54828.0,63460.0,73809.0
81,54.0,213.0,853.0,2279.0,4519.0,6932.0,10737.0,15307.0,20897.0,27098.0,33285.0,39507.0,46942.0,54249.0,62164.0,70554.0,79965.0,90080.0,100791.0,113063.0
82,854.0,3063.0,6646.0,11184.0,17604.0,23942.0,32780.0,41824.0,51163.0,60701.0,70237.0,80047.0,90768.0,101128.0,111994.0,122635.0,133699.0,144896.0,157398.0,171680.0
83,545.0,1828.0,3884.0,6411.0,10087.0,13801.0,19290.0,25320.0,32719.0,42287.0,52709.0,63591.0,77024.0,90691.0,106462.0,124610.0,144233.0,164677.0,186321.0,209081.0
84,0.0,16.0,162.0,645.0,1809.0,2990.0,4898.0,7433.0,10484.0,14263.0,18937.0,24630.0,32133.0,40293.0,50164.0,61564.0,74545.0,88314.0,103285.0,120854.0
85,47.0,166.0,370.0,619.0,1037.0,2041.0,4252.0,6523.0,8578.0,10998.0,13898.0,17196.0,21173.0,24999.0,29154.0,33532.0,37703.0,41333.0,44574.0,48421.0
86,0.0,10.0,42.0,92.0,399.0,732.0,1828.0,3286.0,5523.0,8153.0,10972.0,14155.0,17726.0,21698.0,26124.0,30865.0,35729.0,41096.0,47093.0,53654.0
87,86.0,337.0,938.0,1431.0,1967.0,2387.0,3084.0,3844.0,4487.0,5320.0,6542.0,7774.0,9008.0,10017.0,11084.0,12520.0,14240.0,16092.0,18647.0,22112.0
88,14.0,148.0,468.0,916.0,1388.0,2080.0,2833.0,3559.0,4497.0,5759.0,6980.0,8681.0,11022.0,14061.0,17860.0,21751.0,25511.0,29212.0,33030.0,37031.0
89,31.0,181.0,487.0,961.0,1751.0,2732.0,3838.0,5649.0,8509.0,11889.0,15289.0,18419.0,22372.0,26048.0,29519.0,32900.0,36899.0,41547.0,46701.0,52482.0
90,13.0,103.0,332.0,627.0,1106.0,2901.0,5703.0,8526.0,11616.0,15145.0,18577.0,22609.0,27767.0,33178.0,39478.0,46513.0,53573.0,60845.0,69076.0,79087.0
91,116.0,339.0,817.0,1374.0,1971.0,2719.0,4145.0,6674.0,10039.0,14116.0,17985.0,21131.0,24487.0,27587.0,31160.0,34472.0,37692.0,40983.0,44719.0,48789.0
92,62.0,405.0,972.0,1904.0,3175.0,4391.0,6341.0,8320.0,10428.0,12872.0,16001.0,19626.0,23975.0,28580.0,34595.0,39894.0,44984.0,50509.0,56333.0,62677.0
93,258.0,659.0,1022.0,1519.0,2293.0,3007.0,4105.0,5868.0,7858.0,9918.0,12454.0,15782.0,20086.0,24535.0,29325.0,34306.0,39344.0,44427.0,50227.0,56902.0
94,288.0,959.0,1691.0,2437.0,3240.0,3897.0,4695.0,5783.0,7139.0,8558.0,9918.0,11727.0,14111.0,16932.0,19909.0,24203.0,28641.0,32365.0,36475.0,41534.0
95,288.0,1115.0,2224.0,3571.0,5020.0,6307.0,8244.0,10682.0,13612.0,17050.0,20593.0,24377.0,28983.0,33721.0,39343.0,44507.0,50029.0,55799.0,62027.0,68822.0
96,14.0,222.0,750.0,1560.0,3194.0,4510.0,6373.0,8640.0,11930.0,16412.0,20874.0,25450.0,31096.0,37171.0,44310.0,52666.0,62270.0,72383.0,82960.0,94231.0
97,570.0,2211.0,5188.0,9082.0,14482.0,19835.0,27219.0,35256.0,44961.0,56619.0,68942.0,81833.0,96789.0,111668.0,128293.0,147005.0,167948.0,189999.0,212742.0,236740.0
98,1981.0,8097.0,18558.0,29938.0,42180.0,53064.0,67096.0,80660.0,94461.0,109086.0,124581.0,141483.0,162644.0,186257.0,214336.0,244995.0,279947.0,315886.0,352290.0,390070.0
99,995.0,3776.0,8958.0,16151.0,26163.0,36135.0,49320.0,62818.0,79096.0,98995.0,122110.0,148527.0,180303.0,212327.0,246643.0,279044.0,308923.0,337466.0,366592.0,397434.0
